hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score,zipcode
15675,1,1,56.76060218,56.76060218,56.76060218,56.76060218,489.1272261,489.1272261,489.1272261,489.1272261,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,0,0,0,25,25,664.1763233,83031
13930,2,2,21.64861981,54.77167936,54.77167936,38.21014958,67.78343767,465.2601523,465.2601523,266.521795,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,FARMERS,5,1,50000,0,1,NA,0,0,0,2,2,2,50,50,850,59814
9326,2,1,62.97177415,69.07619967,69.07619967,66.02398691,563.6612898,636.9143961,636.9143961,600.287843,0,2,0,2,0,TRUE,1,0,0,0,0,0,0,NATIONWIDE,5,1,1.00E+05,1,1,NA,0,0,0,1,1,1,25,25,664.7482585,23332
6428,1,1,45.05021178,45.05021178,45.05021178,45.05021178,348.6025414,348.6025414,348.6025414,348.6025414,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,5,1,1.00E+05,0,0,NA,0,0,0,1,1,1,25,25,501.0626229,87989
19346,3,1,23.31887206,53.27804987,53.27804987,49.957897,87.82646472,447.3365984,447.3365984,407.4947639,0,2,1,2,1,TRUE,1,0,0,0,0,0,0,OTHER,2.5,1,25000,0,0,NA,0,0,1,1,1,1,100,100,601.289004,89633
7431,2,2,45.10101046,59.10863124,59.10863124,52.10482085,349.2121255,517.3035749,517.3035749,433.2578502,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,FARMERS,5,1,250000,0,0,NA,0,1,1,1,1,1,100,100,686.9662932,51467
8484,2,1,24.06453436,48.30678227,48.30678227,36.18565831,96.77441227,387.6813872,387.6813872,242.2278998,0,0,2,1,1,TRUE,1,0,0,0,1,0.5,0,MISSING,NA,0,NA,0,0,NA,0,1,0,0,0,0,25,25,716.5258588,83569
56,1,1,47.15691331,47.15691331,47.15691331,47.15691331,373.8829597,373.8829597,373.8829597,373.8829597,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,1.5,1,50000,0,1,NA,0,0,0,1,1,1,50,50,573.8100217,83569
12578,2,1,30.75966119,60.06711327,60.06711327,45.41338723,132.2052763,528.8053593,528.8053593,330.5053178,0,1,1,2,0,TRUE,1,0,0,0,1,0.5,0,PROGRESSIVE,1.5,1,1.00E+05,1,1,NA,0,1,0,1,1,1,25,25,627.4956701,71585
10184,1,1,64.16433402,64.16433402,64.16433402,64.16433402,577.9720083,577.9720083,577.9720083,577.9720083,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,3,1,1.00E+05,0,1,NA,0,1,0,0,1,1,25,25,701.9492108,52720
1345,2,1,40.86697914,50.26884156,50.26884156,45.56791035,298.4037496,411.2260988,411.2260988,354.8149242,0,1,1,2,0,TRUE,1,0,0,0,1,0.5,0,GEICO,3,1,50000,0,1,NA,0,1,0,1,1,1,25,25,814.7610516,57650
17958,3,4,28.46520797,53.75659546,53.75659546,55.3435057,149.5824957,453.0791455,453.0791455,472.1220684,0,1,2,2,1,TRUE,4,0,0,0,2,0.666666667,0,MISSING,NA,0,NA,0,1,NA,0,3,0,2,2,2,25,25,615.698508,87989
8858,1,1,50.28781157,50.28781157,50.28781157,50.28781157,411.4537388,411.4537388,411.4537388,411.4537388,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,1,0,0,1,0,0,25,25,507.9448303,47315
18745,3,1,42.23024748,61.25975937,61.25975937,72.86012716,314.7629697,543.1171125,543.1171125,682.321526,0,1,2,2,1,TRUE,1,0,0,0,1,0.333333333,0,GEICO,5,1,250000,0,1,NA,0,0,1,0,0,1,25,25,574.196001,87884
12135,4,1,16,59.16237042,59.16237042,37.58118521,0,517.9484451,517.9484451,258.9742225,2,2,2,2,2,TRUE,1,0,0,0,0,0,0,FARMERS,5,1,1.00E+05,0,1,NA,0,0,0,0,1,1,25,25,694.7197823,98079
6693,2,1,31.54413482,49.98147211,49.98147211,40.76280346,186.5296178,407.7776653,407.7776653,297.1536416,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,OTHER,0.5,1,50000,0,1,NA,0,0,1,0,0,0,25,25,850,51467
8725,2,3,41.52796417,53.76774628,53.76774628,47.64785523,306.3355701,453.2129553,453.2129553,379.7742627,0,2,0,2,0,TRUE,3,0,0,0,0,0,0,ALLSTATE,5,1,250000,1,1,NA,0,0,0,1,1,0,50,50,818.7439573,21894
3546,1,1,62.59544591,62.59544591,62.59544591,62.59544591,559.1453509,559.1453509,559.1453509,559.1453509,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,0,0,0,50,50,754.806621,46350
5841,2,2,27.54803964,76.9870372,76.9870372,52.26753842,138.5764756,731.8444464,731.8444464,435.210461,0,1,1,0,2,FALSE,2,0,0,0,0,0,0,FARMERS,2,1,25000,0,0,NA,0,0,0,1,1,1,50,50,702.2254394,97231
6635,1,1,39.21146995,39.21146995,39.21146995,39.21146995,278.5376394,278.5376394,278.5376394,278.5376394,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,1,1,1,1,100,100,663.669401,39952
16927,2,1,44.02250391,51.69342948,51.69342948,47.8579667,336.270047,428.3211538,428.3211538,382.2956004,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,GEICO,5,1,25000,0,0,NA,0,1,0,1,1,1,50,50,776.1262962,71585
5507,2,2,21.9204926,65.31170556,65.31170556,43.61609908,71.04591125,591.7404667,591.7404667,331.393189,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,GEICO,0,1,25000,0,0,NA,0,1,0,1,1,1,25,25,570.377152,37564
6476,1,2,36.12437139,36.12437139,36.12437139,36.12437139,241.4924567,241.4924567,241.4924567,241.4924567,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,PROGRESSIVE,5,1,1.00E+05,0,1,NA,0,1,1,1,1,1,50,50,678.7759811,13765
7266,3,2,27.11664521,50.19416499,60.96064054,46.09048358,133.3997425,410.3299798,539.5276864,361.0858029,0,2,1,2,1,TRUE,2,0,0,0,0,0,0,ALLSTATE,1.5,1,50000,0,0,NA,0,0,1,2,2,1,25,25,781.5014447,36517
13124,1,1,53.23776396,53.23776396,53.23776396,53.23776396,446.8531676,446.8531676,446.8531676,446.8531676,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,25,25,NA,79528
2853,2,3,35.4039601,82.61526102,82.61526102,59.00961056,232.8475212,799.3831322,799.3831322,516.1153267,0,2,0,0,2,FALSE,3,0,0,0,0,0,0,ALLSTATE,5,1,25000,0,1,NA,0,1,0,3,3,0,25,25,519.1588892,91804
2171,2,1,40.49924064,57.54125113,57.54125113,49.02024588,293.9908877,498.4950135,498.4950135,396.2429506,0,2,0,1,1,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,1,1,1,1,25,25,427.4256309,17861
976,1,2,20.30075285,20.30075285,20.30075285,20.30075285,51.60903418,51.60903418,51.60903418,51.60903418,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,0,1,1,1,100,100,522.2196769,73894
4187,1,2,68.83531253,68.83531253,68.83531253,68.83531253,634.0237504,634.0237504,634.0237504,634.0237504,0,1,0,1,0,TRUE,2,0,0,0,1,1,0,OTHER,0,1,25000,1,0,NA,0,1,0,1,1,1,250,250,576.7474626,87884
8318,1,1,51.83645154,51.83645154,51.83645154,51.83645154,430.0374185,430.0374185,430.0374185,430.0374185,0,0,1,1,0,TRUE,1,0,0,0,1,1,0,MISSING,NA,0,NA,0,0,NA,0,0,0,0,0,0,25,25,693.7642811,69015
18998,2,1,53.73885039,68.97784602,68.97784602,61.35834821,452.8662047,635.7341523,635.7341523,544.3001785,0,0,2,2,0,TRUE,1,0,0,0,3,1.5,0,OTHER,5,1,1.00E+05,1,1,NA,0,1,1,1,1,1,100,100,612.3954476,69073
9479,3,2,17.11002404,43.16594076,58.42255467,39.56617316,13.32028852,325.9912892,449.2838874,262.865155,1,1,2,2,1,TRUE,2,0,0,0,0,0,0,OTHER,1.5,1,25000,0,1,NA,0,2,0,2,2,1,50,50,647.2572562,32997
560,2,2,38.30007051,58.05865007,58.05865007,48.17936029,267.6008461,504.7038009,504.7038009,386.1523235,0,2,0,1,1,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,0,0,2,2,1,25,25,746.1792168,36517
19348,2,2,26.36058588,40.41379375,40.41379375,33.38718982,124.3270306,292.965525,292.965525,208.6462778,0,1,1,0,2,FALSE,2,0,0,0,0,0,0,PROGRESSIVE,0.5,1,50000,1,1,NA,0,2,0,2,2,1,25,25,738.0086127,88728
13966,1,1,63.87274051,63.87274051,63.87274051,63.87274051,574.4728861,574.4728861,574.4728861,574.4728861,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,0,1,1,100,100,487.6472576,52495
17770,1,1,42.4610652,42.4610652,42.4610652,42.4610652,317.5327824,317.5327824,317.5327824,317.5327824,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,PROGRESSIVE,0,1,1.00E+05,0,0,NA,0,0,1,1,1,1,25,25,716.5534875,12124
4490,1,1,67.80272004,67.80272004,67.80272004,67.80272004,621.6326404,621.6326404,621.6326404,621.6326404,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,0,1,1,50,50,578.8453908,85767
12662,1,1,16.87517289,16.87517289,16.87517289,16.87517289,10.50207471,10.50207471,10.50207471,10.50207471,1,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,1,1,1,1,25,25,639.7837323,79528
10372,4,4,24.90402808,36.22825229,49.77504553,40.17059286,106.848337,242.7390275,405.3005464,290.0471143,0,3,1,2,2,TRUE,4,0,0,0,0,0,0,OTHER,5,1,250000,0,0,NA,0,0,0,2,2,1,50,50,481.422461,39663
4729,1,1,33.40232623,33.40232623,33.40232623,33.40232623,208.8279148,208.8279148,208.8279148,208.8279148,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,1,1,1,25,25,581.0605322,58368
19852,1,1,77.24920126,77.24920126,77.24920126,77.24920126,734.9904151,734.9904151,734.9904151,734.9904151,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,2,1,50000,1,0,NA,0,0,0,0,0,1,25,25,635.8075402,59792
16185,1,1,59.50438572,59.50438572,59.50438572,59.50438572,522.0526286,522.0526286,522.0526286,522.0526286,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,5,1,50000,0,0,NA,0,1,1,0,0,1,50,50,699.3746775,18037
17231,2,1,57.33717869,78.76754792,78.76754792,68.0523633,496.0461442,753.210575,753.210575,624.6283596,0,0,2,2,0,TRUE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,1,1,NA,1,0,0,1,1,1,25,25,735.0474566,87884
7213,1,1,30.4591266,30.4591266,30.4591266,30.4591266,173.5095192,173.5095192,173.5095192,173.5095192,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,0,0,0,25,25,641.2812154,80672
9141,1,1,36.51766022,36.51766022,36.51766022,36.51766022,246.2119226,246.2119226,246.2119226,246.2119226,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,MISSING,NA,0,NA,0,0,NA,0,0,1,1,0,1,100,100,692.3115556,59004
18343,1,1,57.18847055,57.18847055,57.18847055,57.18847055,494.2616466,494.2616466,494.2616466,494.2616466,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,0,0,1,25,25,603.9326763,65789
11103,1,1,45.20587069,45.20587069,45.20587069,45.20587069,320.8056941,291.1409399,291.1409399,291.1409399,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,1,1,25000,1,0,NA,0,0,0,1,1,1,50,50,680.7496995,23092
2046,1,1,32.9744653,32.9744653,32.9744653,32.9744653,203.6935836,203.6935836,203.6935836,203.6935836,0,1,0,0,1,FALSE,1,0,0,0,1,1,0,MISSING,NA,0,NA,1,0,NA,0,0,0,1,1,1,100,100,429.7892618,15290
18887,1,1,16,16,16,16,0,0,0,0,1,0,1,0,1,FALSE,1,0,0,0,1,1,0,GEICO,3.5,1,1.00E+05,1,0,NA,0,1,1,1,1,1,100,100,850,77542
16127,1,1,71.46656639,71.46656639,71.46656639,71.46656639,665.5987967,665.5987967,665.5987967,665.5987967,0,0,1,0,1,FALSE,1,0,0,0,2,2,0,OTHER,5,1,250000,1,1,NA,0,0,1,1,1,1,25,25,496.3765278,14052
14044,2,2,38.88895419,63.99559882,63.99559882,51.44227651,274.6674503,575.9471859,575.9471859,425.3073181,0,0,2,1,1,TRUE,2,0,0,0,1,0.5,0,ALLSTATE,1,1,25000,0,1,NA,0,1,0,0,0,0,50,50,690.8126278,51467
14218,2,1,37.88776604,42.35576495,42.35576495,40.1217655,262.6531925,316.2691794,316.2691794,289.4611859,0,1,1,0,2,FALSE,1,0,0,0,0,0,0,OTHER,2,1,25000,0,1,NA,0,1,0,1,1,1,50,50,780.4010255,78567
15988,2,1,53.61133332,67.00226017,67.00226017,60.30679674,451.3359998,612.027122,612.027122,531.6815609,0,1,1,0,2,FALSE,1,0,0,0,0,0,0,ALLSTATE,0.5,1,250000,0,1,NA,0,0,0,1,1,1,25,25,785.2779183,98563
12835,2,2,16,60.1351257,60.1351257,38.06756285,0,529.6215084,529.6215084,264.8107542,1,2,0,2,0,TRUE,2,0,0,0,0,0,0,GEICO,0.5,1,50000,1,1,NA,0,1,1,1,1,1,250,250,570.901487,89633
14597,1,1,47.79181565,47.79181565,47.79181565,47.79181565,381.5017878,381.5017878,381.5017878,381.5017878,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,1,1,1,25,25,680.9523221,59004
6264,1,1,51.12321154,51.12321154,51.12321154,51.12321154,421.4785385,421.4785385,421.4785385,421.4785385,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,0,0,1,1,1,100,100,722.8269738,45689
2047,3,1,26.43617886,54.79204567,64.3803546,48.53619305,125.2341463,465.5045481,580.5642553,390.4343165,0,0,3,2,1,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,1,1,1,1,25,25,601.4990566,59814
3225,1,1,37.76215546,37.76215546,37.76215546,37.76215546,261.1458655,261.1458655,261.1458655,261.1458655,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,MISSING,NA,0,NA,1,0,NA,0,0,0,1,1,1,25,25,457.1466304,84411
7407,2,2,24.37823283,36.45366063,36.45366063,30.41594673,100.538794,245.4439275,245.4439275,172.9913608,0,1,1,0,2,FALSE,2,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,0,1,1,1,100,100,NA,87035
7922,1,1,47.61819521,47.61819521,47.61819521,47.61819521,379.4183425,379.4183425,379.4183425,379.4183425,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,100,100,570.6374586,38912
15683,1,2,25.97323354,25.97323354,25.97323354,25.97323354,119.6788025,119.6788025,119.6788025,119.6788025,0,1,0,0,1,FALSE,1,1,0,0,0,0,0,ALLSTATE,1,1,1.00E+05,0,1,NA,0,2,0,0,0,0,250,250,466.940422,46350
2164,3,3,33.89151626,53.66616892,53.66616892,60.72460072,214.6981951,451.9940271,451.9940271,536.6952086,0,1,2,2,1,TRUE,3,0,0,0,2,0.666666667,0,OTHER,3,1,25000,0,1,NA,0,1,1,1,1,0,25,25,647.7878258,87035
7995,2,2,44.22909418,80.69595198,80.69595198,62.46252308,338.7491301,776.3514238,776.3514238,557.5502769,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,0,2,2,1,25,25,490.4122707,85923
19265,1,1,26.24527646,26.24527646,26.24527646,26.24527646,122.9433175,122.9433175,122.9433175,122.9433175,0,0,1,1,0,TRUE,1,0,0,0,1,1,0,OTHER,4,1,1.00E+05,0,0,NA,0,1,0,1,1,1,25,25,600.2527878,39952
19794,1,1,33.16712545,33.16712545,33.16712545,33.16712545,206.0055054,206.0055054,206.0055054,206.0055054,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,AMERICAN FAMILY,5,1,25000,0,0,NA,0,1,1,1,1,1,25,25,631.4879598,56335
12352,2,1,36.84677572,44.63342365,44.63342365,40.74009968,250.1613087,343.6010838,343.6010838,296.8811962,0,1,1,2,0,TRUE,1,0,0,0,1,0.5,0,FARMERS,5,1,25000,0,1,NA,0,0,0,1,1,1,25,25,744.2457257,85923
8178,1,1,56.55697328,56.55697328,56.55697328,56.55697328,486.6836794,486.6836794,486.6836794,486.6836794,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,1,0,0,0,1,25,25,581.2997328,58574
14518,2,1,37.70955119,41.6229337,41.6229337,39.66624244,260.5146143,307.4752044,307.4752044,283.9949093,0,0,2,2,0,TRUE,1,0,0,0,0,0,0,PROGRESSIVE,5,1,250000,1,1,NA,0,1,0,0,0,0,50,50,772.0210357,92002
14948,2,1,27.06753282,66.01081125,66.01081125,46.53917203,132.8103938,600.129735,600.129735,366.4700644,0,1,1,2,0,TRUE,1,0,0,0,2,1,0,OTHER,2,1,50000,0,1,NA,0,0,0,0,0,1,100,100,850,66869
10006,1,1,34.11734427,34.11734427,34.11734427,34.11734427,165.3562637,113.3043962,113.3043962,113.3043962,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,50000,0,1,NA,0,1,1,1,1,1,25,25,558.6473182,11234
14120,1,1,59.1175937,59.1175937,59.1175937,59.1175937,517.4111244,517.4111244,517.4111244,517.4111244,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,0,1,1,1,100,100,532.5417482,59792
19537,1,1,60.18172676,60.18172676,60.18172676,60.18172676,530.1807212,530.1807212,530.1807212,530.1807212,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,50000,0,0,NA,0,0,0,1,1,1,100,100,739.5435408,98563
10804,2,3,44.38607645,65.82433186,65.82433186,55.10520415,277.0138974,597.8919823,597.8919823,437.4529398,0,1,1,2,0,TRUE,3,0,0,0,0,0,0,AMERICAN FAMILY,5,1,25000,1,0,NA,0,0,1,3,3,0,100,100,574.0719363,70095
4902,1,1,25.62496181,25.62496181,25.62496181,25.62496181,115.4995418,115.4995418,115.4995418,115.4995418,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,25000,1,0,NA,0,0,0,1,1,1,250,250,602.0251296,51467
13640,1,1,57.61231824,57.61231824,57.61231824,57.61231824,499.3478189,499.3478189,499.3478189,499.3478189,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,5,1,25000,1,1,NA,0,1,1,1,1,1,50,50,850,52495
12055,1,1,32.94653584,32.94653584,32.94653584,32.94653584,203.35843,203.35843,203.35843,203.35843,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,AMERICAN FAMILY,5,1,1.00E+05,0,0,NA,0,0,0,1,1,1,25,25,614.1939821,36529
11932,3,2,27.89672478,57.5497041,68.83787815,51.42810234,142.7606973,498.5964492,634.0545378,425.1372281,0,3,0,2,1,TRUE,2,0,0,0,0,0,0,FARMERS,5,1,25000,1,0,NA,0,1,1,2,2,2,100,100,773.7099928,52666
9455,1,1,69.70243193,69.70243193,69.70243193,69.70243193,644.4291831,644.4291831,644.4291831,644.4291831,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,0,0,1,25,25,540.1900189,36529
6354,1,1,57.5682249,57.5682249,57.5682249,57.5682249,498.8186988,498.8186988,498.8186988,498.8186988,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,1,1,1,50,50,514.728814,57650
5096,1,1,55.96522671,55.96522671,55.96522671,55.96522671,434.6223505,389.6619806,389.6619806,389.6619806,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,0,0,1,25,25,766.8127101,51467
3583,1,1,52.15153066,52.15153066,52.15153066,52.15153066,433.8183679,433.8183679,433.8183679,433.8183679,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,5,1,1.00E+05,0,0,NA,0,0,0,0,0,1,100,100,699.9219522,87096
14264,1,1,25.5082741,25.5082741,25.5082741,25.5082741,114.0992893,114.0992893,114.0992893,114.0992893,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,FARMERS,1.5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,100,100,755.6380251,89633
12480,1,1,27.81113326,27.81113326,27.81113326,27.81113326,81.32721326,20.92082734,20.92082734,20.92082734,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,0,0,1,25,25,552.0969058,98563
16791,2,2,31.77150263,70.02409539,70.02409539,50.89779901,189.2580316,648.2891447,648.2891447,418.7735881,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,5,1,25000,0,0,NA,0,0,0,0,1,1,100,100,678.0929142,39952
19786,1,3,48.53660533,48.53660533,48.53660533,48.53660533,390.439264,390.439264,390.439264,390.439264,0,0,1,0,1,FALSE,3,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,1,0,2,2,0,25,25,618.4014097,28035
4683,1,2,48.64305771,48.64305771,48.64305771,48.64305771,391.7166925,391.7166925,391.7166925,391.7166925,0,1,0,0,1,FALSE,1,1,0,0,0,0,0,OTHER,1,1,25000,1,1,NA,0,1,1,2,2,2,250,250,649.4722257,99697
4148,1,1,79.90568877,79.90568877,79.90568877,79.90568877,766.8682653,766.8682653,766.8682653,766.8682653,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,5,1,1.00E+05,1,0,NA,0,1,1,0,0,0,25,25,826.1227668,91015
2163,2,2,45.4432579,47.76921811,47.76921811,46.60623801,353.3190948,381.2306174,381.2306174,367.2748561,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,OTHER,0,1,50000,0,0,NA,0,1,1,0,0,0,100,100,673.6386509,98079
999,2,2,16,62.77031604,62.77031604,39.38515802,0,561.2437924,561.2437924,280.6218962,1,1,1,2,0,TRUE,2,0,0,0,1,0.5,0,MISSING,NA,0,NA,1,0,NA,0,1,1,1,1,0,25,25,618.3404665,76116
14530,3,3,39.1121705,56.11056627,56.11056627,67.16745363,277.346046,481.3267952,481.3267952,614.0094436,0,2,1,2,1,TRUE,3,0,0,0,0,0,0,PROGRESSIVE,5,1,250000,0,1,NA,0,0,0,2,2,0,50,50,719.6954638,65163
15241,2,1,30.73937584,38.71290208,38.71290208,34.72613896,176.8725101,272.554825,272.554825,224.7136675,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,FARMERS,5,1,25000,0,0,NA,0,0,1,0,0,1,25,25,850,50270
5105,1,1,42.95092018,42.95092018,42.95092018,42.95092018,323.4110422,323.4110422,323.4110422,323.4110422,0,1,0,0,1,FALSE,1,0,0,0,1,1,0,MISSING,NA,0,NA,0,1,NA,0,0,0,1,1,1,50,50,663.426985,37564
19190,1,1,51.83111457,51.83111457,51.83111457,51.83111457,429.9733749,429.9733749,429.9733749,429.9733749,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,1,0,1,1,1,50,50,640.1050849,19087
2952,1,1,38.80767157,38.80767157,38.80767157,38.80767157,273.6920589,273.6920589,273.6920589,273.6920589,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,4,1,25000,0,0,NA,0,1,0,0,0,0,50,50,625.9890635,41568
15302,1,1,69.88514111,69.88514111,69.88514111,69.88514111,646.6216933,646.6216933,646.6216933,646.6216933,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,2.5,1,250000,0,0,NA,0,1,0,1,1,1,25,25,831.6735874,91015
15342,2,1,48.29978814,64.84601054,64.84601054,56.57289934,387.5974577,533.0592712,533.0592712,460.3283644,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,ALLSTATE,3,1,50000,0,1,NA,0,0,1,0,0,1,25,25,798.8154445,91015
8645,1,1,41.60599405,41.60599405,41.60599405,41.60599405,307.2719286,307.2719286,307.2719286,307.2719286,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,GEICO,4,1,1.00E+05,0,0,NA,0,1,0,0,0,0,250,250,574.0275186,65789
9407,1,2,53.26241586,53.26241586,53.26241586,53.26241586,447.1489903,447.1489903,447.1489903,447.1489903,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,0,1,0,100,100,735.6100409,98563
4217,2,1,39.97718354,62.2745022,62.2745022,51.12584287,287.7262025,555.2940263,555.2940263,421.5101144,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,NATIONWIDE,5,1,50000,1,1,NA,0,0,1,1,1,1,25,25,749.1279803,87989
14660,1,1,41.4129446,41.4129446,41.4129446,41.4129446,304.9553352,304.9553352,304.9553352,304.9553352,0,1,0,0,1,FALSE,1,0,0,0,2,2,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,50,50,626.7407417,25545
17370,2,2,20.65021421,45.35338028,45.35338028,33.00179724,55.8025705,352.2405633,352.2405633,204.0215669,0,2,0,0,2,FALSE,2,0,0,0,0,0,0,OTHER,5,1,25000,1,0,NA,0,0,0,1,1,1,25,25,667.8969238,69073
3709,2,2,32.3041491,49.67913233,49.67913233,40.99164072,195.6497892,370.3672588,370.3672588,283.008524,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,1,1,1,100,100,728.91355,73894
10428,2,2,35.91763775,44.65389352,44.65389352,40.28576564,239.011653,343.8467223,343.8467223,291.4291877,0,1,1,0,2,FALSE,2,0,0,0,0,0,0,OTHER,2,1,25000,1,0,NA,0,0,1,1,1,1,100,100,615.0890538,59004
14122,1,1,16,16,16,16,0,0,0,0,1,1,0,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,5,1,1.00E+05,1,0,NA,0,0,0,0,0,1,25,25,701.5211323,19380
19463,1,1,16,16,16,16,0,0,0,0,1,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,5,1,25000,0,0,NA,0,0,0,0,0,1,50,50,702.7640894,25433
15626,1,1,77.70173912,77.70173912,77.70173912,77.70173912,740.4208694,740.4208694,740.4208694,740.4208694,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,LIBERTY MUTUAL,1,1,1.00E+05,0,0,NA,0,0,0,0,0,0,100,100,554.5661385,52666
